"sha","hour_block","day_of_week"
"9d5327806fac61cd62abd30a6339b0cb26ad1ebf","09-12","Monday"
"d7264b7554f869a3e0fc20ff19646201bf36b9df","12-15","Monday"
"b82ce61285f3f4f0c7eccb2c3effaef53c9fb84e","12-15","Monday"
"b68beb930fa8d84dda041e27d9fe36c2d0d72f8b","18-21","Monday"
"83d09c0c423f3e8e3bbbfa6e0171d88893d1c18a","18-21","Monday"
"667ab8c6eaceb689f6a1afbd909d88bdf0584342","18-21","Monday"
"6c943ca5d2a3fc38325cbd76e229705c697971ec","21-00","Monday"
"9e2d607f4305f34095cf80b106714802cff5aaf3","06-09","Tuesday"
"3acf78ef0b12ce2843e8cfa532700d09c6140fde","06-09","Tuesday"
"6aeda2ce2b267b36b90cc1eea5cc6bcf5cf2085b","06-09","Tuesday"
"23174ef1bb20b9e00765e7de5dfad1ec7ca6f0cd","09-12","Tuesday"
"0e4d3001397ba2005b2172ad401f9938d5d6aaf8","09-12","Tuesday"
"0cb875b7ec1cebb101866581166cd7b97047f941","09-12","Tuesday"
"ffc9854a81ce3195b2f3e8cdeb4ea90462e112f0","12-15","Tuesday"
"39c202f1b8279e1b61f24b1ad9fce536f2ae8489","12-15","Tuesday"
"7d267fbefefb9f15c1f679954e98d1b06b49d4eb","12-15","Tuesday"
"0d49d1fed970c324698efb3419d5a403de0a37eb","12-15","Tuesday"
"3b3650e87d093d57a97b8701834c568f67327ab4","12-15","Tuesday"
"1f0e673ce3db5925dc1075e921ae204aa653118a","15-18","Tuesday"
"869f84e9c398dba453456e89357876ed8a11c547","15-18","Tuesday"
"fe27031382e2034b59a23db1c6b9bdbfef259137","15-18","Tuesday"
"bfab7daffedd189a85214165cfc34944e2bf11c1","15-18","Tuesday"
"b37eaae15716ddd777c79478d175bab35a0b004c","18-21","Tuesday"
"3f3edee3f5ad8b1c0994883307459247dfbd3db6","18-21","Tuesday"
"49d8864c7e972d2b4f00e481f2bd6e0eff115564","18-21","Tuesday"
"f9e92223c29141733d64c91e6566f97fc4bcfc7a","18-21","Tuesday"
"3ef770e3d25b1b0a82308b37c9fd21ac8566f296","21-00","Tuesday"
"075afe5a2add74d9e4e9fd57768b8354489cdb2b","03-06","Wednesday"
"d361761deeffe628f3c17ab0debd0e11515c22da","03-06","Wednesday"
"701c3b80107adb9f4c697f04331c1c7c4e315cd8","06-09","Wednesday"
"23b15e64284261211cfbcb9eaaf76c0c6a0be547","09-12","Wednesday"
"539797fdfb2e0b2aca82376095e74edaad775439","09-12","Wednesday"
"ea44ed9f54f6c0083aa6283b2f3f3712bc710a1f","09-12","Wednesday"
"5ca8987dcc81f6d4ca64e2d4795eacce002897ba","15-18","Wednesday"
"eaf34718a4170751c61eb027c0dd30f608595586","15-18","Wednesday"
"a35c0d42cce17fd0647d58f247a8bb9b8b8fab60","15-18","Wednesday"
"f7a005db8c5b47fe86196374e3e857b40e9ea5ac","15-18","Wednesday"
"1dc6ba05581dba349f0b81163263ad6b0fa18b06","15-18","Wednesday"
"eaa6126e45ab9869c11c59363e52490aa6dff91f","18-21","Wednesday"
"9a0f54dbf9ddb4b556c66e3d24bf98a0b8c607e8","21-00","Wednesday"
"32a490e2cf380f57b58f187497352bd4dd49e869","21-00","Wednesday"
"c9727d8c5a34d66a89b10acb5013f93f86571c16","00-03","Thursday"
"ba31c680945c14ea5e431b1b2bac6c8bfcc55543","00-03","Thursday"
"f66df7f6bc8a6ec6826bbfe8f66f58a8dde5f471","03-06","Thursday"
"9d2cfb6261d26b7285b04323f216db2d8ad839e0","03-06","Thursday"
"c92c9611ede6b9156ebb2eaca2443340270435f8","03-06","Thursday"
"edab43d961e04d5bf6529b2d0c7facf4b69b042e","03-06","Thursday"
"b497234eda4b4bdfda0b09e3674012c6ebebaf2b","03-06","Thursday"
"1969eaf2de4f09f4ce3ac14cf8f3c78022f9212a","03-06","Thursday"
"3b868421208f171dd44733c6a3376037b388bcef","03-06","Thursday"
"ba261923d4de90d0609344843554bf7dfdab11c6","06-09","Thursday"
"f63a94d3029485d5657232ac50efa96b2c9226a4","06-09","Thursday"
"55976af32ea7d09831e2bcd21c0f3814d9b0eb3f","06-09","Thursday"
"0bb8e8a994e03839a21e2bad57f7c739241e9941","06-09","Thursday"
"732eba98b2f485646646574052c1c3c57a94e07f","06-09","Thursday"
"528459bbe932ff6318b629c618f878b280df2867","06-09","Thursday"
"2f844c76464c675e0fc431ca8cf70e32ec4d7e52","06-09","Thursday"
"b4d4f55b479d07c13ab25bb2e80cb053378b56d7","06-09","Thursday"
"ab09b413ce39535ff24dd1fda1331ee865471b01","09-12","Thursday"
"f657863ee1c781790b35ffcb3bad4da58745838b","12-15","Thursday"
"f860141cfd1df91efaca0a1c904762778d91cd77","15-18","Thursday"
"1dec5cf44cff6237c70fb6e55a7a76fe9d75d907","15-18","Thursday"
"7f0c223951f8e06eae0105ad646b21feaec79aea","15-18","Thursday"
"097e3e618ec3ee09221cb64bb8f64e8b275b6399","15-18","Thursday"
"17d031df66ce99943aa7e7272e24c8e6d3b3ebd6","18-21","Thursday"
"0a5e2281e084b228e697ffdd5d825b927fce9483","18-21","Thursday"
"c51901afc14bf82ff678226a7b8e32a972eff924","18-21","Thursday"
"1cda0c34b9ab094bd17249bed053b1fa1c52e026","18-21","Thursday"
"dd7cc871605ad1239b48516c3df889cc7e3f19a8","21-00","Thursday"
"5d60c742a74f419a9f33cbeebcf8fa6bfd2239b7","03-06","Friday"
"4610df1ecf9f2a91621b0df80767b2ce2164113e","03-06","Friday"
"687977f8f32f013eafda27e3b5caee1e50eacbed","06-09","Friday"
"a9bbb430fcf6df7ac2677edfe5b0402c23cfe8e2","06-09","Friday"
"794bd43aa870c08d68488ad7597576f6ad0ed02c","06-09","Friday"
"b7191b8d0adae87f72bb6d1a038fb7937b6a80ae","06-09","Friday"
"6be503eaa71490d4ebb3178cd18dcd632daeed77","06-09","Friday"
"1b122c15030e99cef9d4ff26d3781a7a9d6949bc","06-09","Friday"
"ff7dcf4e829b06d3f8d19b9d14665bac0224b51c","06-09","Friday"
"ec45d4277c4effbfbcfc7386b272f90048f44693","06-09","Friday"
"37474835d19225f9d133daf30a553f2aa015abfb","09-12","Friday"
"5cf92a01c069cf8345cdda86b68b9fe5e989d3c1","12-15","Friday"
"f340d7f9da86f874f01c9e5c602c6de952194a08","12-15","Friday"
"0dae1bcf292dadda114db5d27b9795ec980c855d","12-15","Friday"
"b8165941d007081f0b7b24458d461a8760909ac8","12-15","Friday"
"e357f7b531e50981faa1199595c0e92a23a714b5","12-15","Friday"
"88a7a70549a9b35e751fa4cf212714c61a237bf5","12-15","Friday"
"9702a14dd59fb842eec720594f470b10b57b7a09","12-15","Friday"
"2a975ea5b93ca8fada0f5feadc809c5a47812473","12-15","Friday"
"018a325b549a7cc1657e7e87b0beaa891bbce5b0","12-15","Friday"
"04e9b0bd784e7c0045e029c6ed4ec0ac4ad6066f","12-15","Friday"
"559507558b1dff591f549dc8b24092d900ffb0fa","12-15","Friday"
"9144308b3d6202bcf180eb2126b603d66be9fb38","12-15","Friday"
"c4967b00c447ac7ac8f73ab2d01810765a856616","12-15","Friday"
"0e1c106d7cd0703125528a691088e42e17c99929","12-15","Friday"
"875387afa53c207364fa20b515d154100b5d0a8d","15-18","Friday"
"8a9988a2721949ae370b1a2bf8e284d55d0d1453","15-18","Friday"
"3b58a38e67c6645b04b8c2a1cc3bd95f32da6f12","15-18","Friday"
"f923bd3ecbe624cbb294e84f7cdb30db05b8f167","15-18","Friday"
"2232361c7cfd15f8d5e4384c06281cbd10071f42","15-18","Friday"
"0fac318a9c9a776dc18f985de494aa253e22e820","15-18","Friday"
"643dce0ee7525e88a97ca1fc2b6ee20fc4d97181","15-18","Friday"
"6eaa69ee46468af212909fae11464914471e9961","15-18","Friday"
"ca4cd3b2eceaaaa870dd3d3911217e0ed2060e2f","18-21","Friday"
"ab091d15521d14501f09aa1a786c6205ee928959","18-21","Friday"
"3ae6b4e86fe807c00bd736c59df58733df2b9bf9","18-21","Friday"
"7bf933192d845f85abce56483e3f395247e60b68","21-00","Friday"
"f8a5c8bf2b23b8a5a69b00e21ff37b58559c9dd6","06-09","Saturday"
"caf135f7c40ff07b31a9a026282695ac6202e6aa","06-09","Saturday"
"b7f84e913b6aa4cee7fa63009082b0608b3a0bf1","12-15","Saturday"
"ae67a142b854435804c7e3e0bdd199ea979277c5","12-15","Saturday"
"b6318ffabce8cc3fdb02c30842726476b7e1fcca","12-15","Saturday"
"c055e1da0b50e98820ffff8f8d10d0882f753384","12-15","Saturday"
"d946ff40d6bf336a75faf6480c80aea24721c037","18-21","Saturday"
"cf0c8245f54349fdcfe9ecdc19b34d8c71cfd479","06-09","Sunday"
"47bd5dd0e1e13af45206b94dd5518ada278a9552","09-12","Sunday"
"0d93cc5cab8cef56faf3be1705ec6784e2d8a74a","09-12","Sunday"
"613ae4b78e1832860ae45671749667cbe57abe56","12-15","Sunday"
"6f1f624f04347a3c5f7aaa8093526b0d98ef01bb","12-15","Sunday"
"e75cecab72bd59ae9fa04631bdc7a27a745d61fe","15-18","Sunday"
"5833320291ee1ed5670b63d24c8ed2287f4cffe3","15-18","Sunday"
"562357528d85a1d1a3054b2f7b88511e1c5337f4","15-18","Sunday"
"dd39933f620a29146622a0a6b84f9ea5c8c7643e","15-18","Sunday"
"ff1a5f2a991f267b0628a4706992029a36be8961","15-18","Sunday"
"9ed992ac0f172ca8d7cb2d2bd23c0d998feac4ae","15-18","Sunday"
"c82806641f1a973da1cfc0d32ea2177fa4047747","18-21","Sunday"
"fa5e54c4c57631de353102af56633f05346685f9","18-21","Sunday"
"6ef80e8be178e0ab8d119270a28b23d0bf47ed62","18-21","Sunday"
"d757f6a3af24c3ec0d48c8c983d6ba5d6ed2202e","21-00","Sunday"
"8918b435be8c683bbd6bb2ffa871dbd31d476f48","21-00","Sunday"
"4f20b0f4421f44703f25d5b2970ba065a631d912","21-00","Sunday"
"bf2d411a2a953d17f7847d23f0563589a0a58a94","21-00","Sunday"
"05a0542b5ab1ec0f6eb86fa545bba524ad8db9f3","21-00","Sunday"
"c44e5b5ccc439fbe9a50afcb3d12c6a335518bb3","03-06","Monday"
"6c649aefd2dccbc1765c077c5154c7edf384caeb","06-09","Monday"
"ba8ee909e4532318649df9c2d5a7ed70b357913d","06-09","Monday"
"e294608c6a8de6e5ee2b655fa1d461c0150c91b2","09-12","Monday"
"ba59f3475c160102332bb36fb7414ed7b7346383","09-12","Monday"
"c88e746494a0ccc718687fe230b02390309c0ea7","09-12","Monday"
"e2dc0a9be1dd48c0841c2f07cb5870920d397c95","09-12","Monday"
"668aace06f8e4366917878eafc20550d9129faea","09-12","Monday"
"b1c2b07e581d7040859bc44abea8bacde2705627","09-12","Monday"
"601b9cd33c5f1a92298eabb3934a78fb10ca9a98","12-15","Monday"
"47f79b9198f3350951dc21808c36f889bee0cd06","12-15","Monday"
"30ddfc578fa01d616c93beba6523f5e026ce5c55","15-18","Monday"
"f9028e1866fea6890d08598b0400144dcb1207d2","15-18","Monday"
"c16338da1b11cf957b5f62fb6676235662bc9794","15-18","Monday"
"213487591bddab66734acda85819c8e401bc652b","18-21","Monday"
"a6a7a89fda258dfa68e67c00828a3550d66efd7f","18-21","Monday"
"3d27504a6232cacb12a9e3dc5837513e558bd52b","18-21","Monday"
"e4b3c9e54481d2a6e2de75f73130a321e1ba426c","18-21","Monday"
"d676f7c3e50cff943c9b7a36c0f002120432debb","18-21","Monday"
"1ae29769cea047d01c22089d24772be5e56e3b50","18-21","Monday"
"4b85e3ca126068a5f70b48249c2169a97638957c","03-06","Tuesday"
"18ef30221ec4b09c295d9e3ab7a21562197548f2","03-06","Tuesday"
"8d312b8b6358843ec1bd7be4f24daade0717c6b6","06-09","Tuesday"
"d81fe093c266ef63d4e3f0189eb8c867bff865f4","06-09","Tuesday"
"988632fd67abc10375ad9fe2cbd8c9edccc609a5","06-09","Tuesday"
"33e5d0351d7d09033c57a4a0b851b9e1b50bfb01","09-12","Tuesday"
"920d641b8ddbcdcbc5d9b889027521470c93a155","09-12","Tuesday"
"20d81428699db240b65f72a92183255c24e8c19b","12-15","Tuesday"
"ef85c673d81cbeb60f29a978c5dc61787d61253e","12-15","Tuesday"
"4254cfc8ec44490d3633f2c0180b577b3c10abf9","12-15","Tuesday"
"bb5e18621a078f4eff8564737b993596aa711698","12-15","Tuesday"
"a7310f9c9127cf87a71e0bfa141c066d6a0bc82b","12-15","Tuesday"
"4ee02947ea0a9f79e59d413be0fbc35da58488ae","12-15","Tuesday"
"6b923299a12a925889cb93f31af23db261690127","12-15","Tuesday"
"e62a0ba8c732bef3d332b8ea2f0f85d425ec2feb","12-15","Tuesday"
"cd8f75a7d11c7736fc3b1b53d864df17cfb6468b","15-18","Tuesday"
"9817be3e10659793ed8941cacc60307bcec36109","15-18","Tuesday"
"5c43e57a7b6c0fa7abfe8b1005f1f58d44bea1cc","15-18","Tuesday"
"a3da0082500f05b396ef069a5f401433f5539992","15-18","Tuesday"
"5e6e107f733df9d0130fb0e89d975b35f08fb911","15-18","Tuesday"
"1bd321d07885d659ce91d7c3ab08764362da0093","18-21","Tuesday"
"ba524ce4b2c80976fdb7ff710750416bc01d250d","21-00","Tuesday"
"2f5777c082189e6495f0fea44bb9050549c0056b","21-00","Tuesday"
"7731255975b9ac1c8cf7b2e363aaa8b9cbba80b8","06-09","Wednesday"
"e5dd577a03405f0b84dda821030800ecd7852a02","06-09","Wednesday"
"e403c74524a980030ba120c3602de0c3dc867d86","06-09","Wednesday"
"b9acffa81bf61dcf0c5553942c52629c7f75ebe2","09-12","Wednesday"
"79abcfacbec07b9e4ee374f7f4f7dc2c05b72692","18-21","Wednesday"
"fb99f6c9f89f619c69da93a030629ccab4dc52c4","18-21","Wednesday"
"10055013652be3e76c964cbc844b075bb688f088","18-21","Wednesday"
"a8b57f680f1f255039a9b98c63e960660e99f45e","18-21","Wednesday"
"2f32769bbb37236044f9c1ecb59809d82d0e3a62","21-00","Wednesday"
"6b2a0cb3c84eeeaec013c96153c6b9538c6e74c4","21-00","Wednesday"
"5f47e60962b3123b1e6c8b42bef2c2643f54b601","21-00","Wednesday"
"9babb065d077e89f779aaee07f0b673835f5700c","21-00","Wednesday"
"f7f3b675ecd40e32e458b71b5066864f866a60c8","00-03","Thursday"
"c45617c4d5988555f2f52684e082b96b65ca6c17","00-03","Thursday"
"a61b5e893af83d3022aa8265f230b52c5b2ad93d","00-03","Thursday"
"907909329195c6655d1e2989b05609466ef50563","00-03","Thursday"
"9c66132af6e75924c5dbc2c4536ab381582a9292","00-03","Thursday"
"4fa66d17003f10d03a13eda659bca8670bdf5052","00-03","Thursday"
"f47a2a8af682d39085b0cd4f086300226f1a50e0","00-03","Thursday"
"22de77e295a8f1c24ac617a38b571f9bd9e47159","06-09","Thursday"
"5eea4e632c8ae50812e07b1d844ea4f52e0d6fe1","09-12","Thursday"
"0b319e79ec97f6f4a8f8ce55119b6539138481cd","09-12","Thursday"
"4f0e4254e4d8b0c3f14b7caf228e30f9e1577123","09-12","Thursday"
"6e1de4f9b97bcfc089cd9db67b6ce8b1be3e8142","12-15","Thursday"
"0ecbbacd211184eaf8943ba2e58205a0b2dd108e","12-15","Thursday"
"f5857a9b8f43a8c25f7eecf39c0be76d93a70167","12-15","Thursday"
"ff23a30e5b51f4ba7316fa803a85b89b7dd5f6fe","12-15","Thursday"
"51d8b1079b05575c1cf0ca35fcf97ec3c9e1a75b","15-18","Thursday"
"735fbe9469677dbec566dbd68b1a06ba0644cd3e","18-21","Thursday"
"44cb7c6d8d516804c95f84accb21b254ce8846cc","18-21","Thursday"
"7696e416aef95295bdb360a8bf5ce68f9fd41e3e","18-21","Thursday"
"42b859569715d37e0632164f04a1dd6e4e41e754","18-21","Thursday"
"a09a823593db6861f1e595ff1a51a206f9a19e1b","18-21","Thursday"
"50cccbdf4422c7a394709f5ce2f3d833dee16e9d","03-06","Friday"
"5744b424f3ddb3efdf5c2607d13e084955907cc8","06-09","Friday"
"21990ed8943ee4dc6e060ee2f11648490c714a3b","15-18","Friday"
"8f5c65adeb63418f704c51303af8dad74c2a4c17","15-18","Friday"
"6f9443f789343546934626ca9d5ad283976e381a","15-18","Friday"
"c5016f754df1b62046b9c1fce09574a69d8edebc","18-21","Friday"
"f5c2748c3346bdebf445afd615657af8849345dd","18-21","Friday"
"774125ae253611627229509e672518ce0a58cf2e","06-09","Saturday"
"d800a0de5194bb1ef3cfad44c874abafcc78efd6","15-18","Saturday"
"b5057e0e1fc6b7a47e38037a97cac862706747f0","18-21","Saturday"
"927e8b799a2255ffecb1eaeda4ad0e55675fa4bf","18-21","Saturday"
"b435b8edefd181fa85e6cc6b2b822d113f562e27","18-21","Saturday"
"29f1adf7cab107e5fdb64aa59533085aacb203d1","18-21","Saturday"
"0ebac601a6f5286eaf66b2f971de376974dc56c8","18-21","Saturday"
"7efc68c8e351c9aa1f9fa66bc67f325749396b6b","21-00","Saturday"
"7b4fc3933bd1bbcf79acef32f00ba8981ea271b3","21-00","Saturday"
"bf9769bebf712bb70033dd927115fff8c75d0f35","21-00","Saturday"
"0470f3af6ddeda0917cd3a0616fa3206bad00236","21-00","Saturday"
"13d2f4a7f1e347607122b65d5b45ef0504a8640b","21-00","Saturday"
"3e340797ab98a06b51b2930610b0abb0ad20a750","06-09","Sunday"
"58cce7d88b1d57e815e04e5460eaaa71173af14a","09-12","Sunday"
"18eed9191dbcb84cd6099a97d5ad778ac561cd4d","09-12","Sunday"
"c5ec7cd294ed9363817b358765ed2a250ae76b6d","18-21","Sunday"
"5b4e95065ec860b6ea7f398fabf36ef7492b0970","21-00","Sunday"
"18c6c3720d10eba5ff7bea40ea8661bf5d7627e4","21-00","Sunday"
"38ecd4c4da65310f9461df769d274cb78b122630","21-00","Sunday"
"21ac3b92d2213b631c918f851974701fa5d55956","00-03","Monday"
"6a33d058a14cefe054c5aa4a683124220b53f005","03-06","Monday"
"f70c10748b23d6f06eeb520b8854a87345cb9765","06-09","Monday"
"db38a6fc667f336d080ad48f66dc814de77c27a6","09-12","Monday"
"9d4e69b38c01219cd0b9bcc3c60b9c77f484d141","09-12","Monday"
"cad983dac9f240a2d0658531235acfd003b64760","09-12","Monday"
"25d463c3e33f8628e1bcbe4dc6924693ec141dc0","09-12","Monday"
"050a47add822cde6d9abcd609df59c98caae13b0","09-12","Monday"
"f0467c9fd65e7146b44fc8f9fccb9ad750592371","09-12","Monday"
"8035aee8da3c4bb7b9c01cfdc7236ca01d658bae","09-12","Monday"
"0110b22a603f86fbc6f1311ef1c9a23505ca6f87","12-15","Monday"
"a1fe77bc820a0dccf170fc123ec7e7280747e145","12-15","Monday"
"48930bc0b4c159180cc55c8bd079cdfec9cedb21","12-15","Monday"
"d3ce44236895e9e1779ea39d7681b59a25af0509","15-18","Monday"
"36eba1885a7e0e720dadef570b41a741a717d275","15-18","Monday"
"94d07908a2188eb650bfab21d89a49b287aee35c","15-18","Monday"
"9571d37cad376ab931dadf02304387c5286c1938","15-18","Monday"
"8b6ab5a392f816c19ed48d24621a5390059d1109","18-21","Monday"
"be665f254ed3f247643fad1ff5f2b6ec47f77b29","18-21","Monday"
"87fd884c0b9b90a02d454da323321f944a26c97e","18-21","Monday"
"6042e765b7a31bfb9c4df47350baa821d28e77e5","18-21","Monday"
"4dcdc349964647ade80702e3d34bbf819ddf7661","18-21","Monday"
"3d8ea7926517cf2aa54f8daad8ea122a7f6efe9a","21-00","Monday"
"77dd4f04e23323799dac5660b6998b218a8fdc03","21-00","Monday"
"891b33bee8ba56bef227198d944e6814154fd92f","21-00","Monday"
"e10bf9ec3b6ee92cc41ed6210f6fa8d7d9c04c0b","21-00","Monday"
"413d76a0dbcca2225859a4902af3b1176b92cc21","03-06","Tuesday"
"ed552e294596b27288fb040abd1634cb77e419c9","03-06","Tuesday"
"eed2901e877b32a211e0e74bc9d69fc11e552f2a","06-09","Tuesday"
"efbead9fe7462b3634b6d9c842bd9a7ac78a0207","09-12","Tuesday"
"e1fd8d83d1a2f48d61f92d1bfc42f7b0603f4193","09-12","Tuesday"
"09b8b06c54d54efde8750dcdc0983b391c01cd2b","09-12","Tuesday"
"6725788536b2e8f37376827585f3e3121757497f","09-12","Tuesday"
"8871f9591cc164f7692bd3fa0088f5e565d7d498","12-15","Tuesday"
"7813d956d2188272e9da6177e873d74ae035f649","12-15","Tuesday"
"a81c7b7975d88272ab254bca2738fcf23f12be61","12-15","Tuesday"
"dc5f8b6db76d92b0df1ffb519efc4515e45046c0","15-18","Tuesday"
"55c704bb54dd2348a21f948f561177983dd89324","15-18","Tuesday"
"401e7bd53119e204bf68c75dca28b1e35676c056","15-18","Tuesday"
"dfec053371bdf40ada98d4fce05f90f2e8965039","18-21","Tuesday"
"1442d09c17a724993cb57944bfef9a17f39194e7","18-21","Tuesday"
"3df1af4c45705d67598753a96debf5619bbfee04","18-21","Tuesday"
"3fa9d46ec74ef8453fcf17fbd49280cb6fb37cef","21-00","Tuesday"
"c668245b5740279c08cbd2bda1588acd44388eb3","21-00","Tuesday"
"6703f720cc4d49e223de2f7c542beda5a6164212","21-00","Tuesday"
"3a147ee1e64cd6363ae8f033a9c5215414551ce7","21-00","Tuesday"
"e4d44fc60a0264c97d0253231b9872054865b22a","21-00","Tuesday"
"05036e619c0c6dafded1451daac4e07e20aee33f","21-00","Tuesday"
"249c44a7f2866750965de7c673b07b6919df00f7","21-00","Tuesday"
"2e52d65639f3a07f57d33aad6cce072dc6548a96","21-00","Tuesday"
"35818ee715db48355070b3506caf5520fc452ba5","09-12","Wednesday"
"dbd66655e348d7922401835e4680223092f922b9","09-12","Wednesday"
"53bb2887def8a6bdf6b7b3924a1484f9f9d90b5b","12-15","Wednesday"
"de92a81f002e6c1b3e74ad9d074438b65acb87b6","18-21","Wednesday"
"847d2c3b37210113dce3cf5da0344a2fcfcd9d12","18-21","Wednesday"
"3ab49cb1e739f6615bdde5ca5d9cbf23266cc5c2","21-00","Wednesday"
"92181960463ed0183e087688b42d26e7b10edeae","21-00","Wednesday"
"b0420420864b6ada45260e0d00b1b6e72595a966","03-06","Thursday"
"dd39f846537e1a3558a596866424ca4304cb2438","03-06","Thursday"
"7574e16e751e37cc012139da1a0e39874bab2918","06-09","Thursday"
"1b26cc05ff553685c50a15f56a954e465ed43478","09-12","Thursday"
"b49f4a7583f4d5d272f2bcbb8a393b82c1cfcd1a","09-12","Thursday"
"4f1b500c47813c54349b7d3e48df0a444fb4826c","09-12","Thursday"
"0dc479906dcf2674e59b92430bd420105ecb3d93","12-15","Thursday"
"bb16ceaa8dab85e177955d3921cc92359d4b3679","15-18","Thursday"
"f93b046a38baa8eb4e4b513ef515635bc6c20fe8","15-18","Thursday"
"013c95bfe6d2b4de44633ab1a0c326cd0969fcf3","15-18","Thursday"
"a122b5709680e2d208a76bc5d40bd039b29dbd4e","15-18","Thursday"
"8ecd576de1043dbea40e5e16b5dc34859cc41725","15-18","Thursday"
"decac54722fd3fc20633541190ccb97edcc5daa9","03-06","Friday"
"4869575b2c538b54cbc9368791a924f7cd5f7ce8","03-06","Friday"
"a6fcd69fe55f2f54c9bf7c147c70bc36429a2e66","06-09","Friday"
"d29c3485609d28e14a032ae5256998fb75e8d49f","06-09","Friday"
"88623acae867c2a9d34f5030809102379080641a","06-09","Friday"
"ad79f5222c22ac812ed35ce3d35408d1731dbe62","12-15","Friday"
"3854264a31ba5c7718c51a034154f12483ad78d3","12-15","Friday"
"3570bbfbea69e2965f91b9964ce28bc268c68129","15-18","Friday"
"35699acbf447ce190107665d0145f1bf63df5a92","15-18","Friday"
"e64269e63c2f772740d02eea01ea60f83f426fdc","15-18","Saturday"
"21610c1d6763e61108fae35585536a5c409d5cbc","15-18","Saturday"
"5ab7517258716445ac583c41656fdb17f87f57a8","15-18","Saturday"
"18716c8b4ff50fcc8c0def4aa20f7c5628d2189d","15-18","Saturday"
"b23d3f964b2699d4c7f579e22d50fabc9049d1b6","15-18","Saturday"
"03db0f6b785a4983c09d6eec7433cf28f7759610","18-21","Saturday"
"3a4712e306e123c4e78251968b7f2975b73bdbaf","12-15","Sunday"
"76628aebdf5d41daad433565862e523698e86f94","18-21","Monday"
"169ce92249d700c5ad1a4fdac35ba4feb8feee04","18-21","Monday"
"f8ae8dba667997128ae66fec28e33fa5cb30997e","18-21","Monday"
"bbfa228868dd20a423d5a05f372c05a6b4e512e6","18-21","Monday"
"d75e5ef00aefece4197e0fe86cc8822cdb06dcac","18-21","Monday"
"c95aa7863f3efb5b9acebe3d2c5c3a146c6de1bf","18-21","Monday"
"0d1f2d9ba88b1730f7c234f19e43b5e1f9a36c4c","18-21","Monday"
"0891742ecba380f062b1bb528491231f13aea02b","18-21","Monday"
"aee3cfc91e0ade7b13ec5375a56dd2fe03d3517f","18-21","Monday"
"caee89640350ac8aaf46e3a8a948981c58392dcf","18-21","Monday"
"eb450b95fdb29b4c1252c2a1ccb703ac397a2de8","18-21","Monday"
"c55fd77f76aafc76463e3dd2a6ecaa29e56bd967","18-21","Monday"
"7de7149bc6d2d649b91cf902801b92300618db4a","09-12","Tuesday"
"5b85442fdc19947e125dcb0591bd59a53626a27b","12-15","Tuesday"
"03d22a7c1644cca15b554449ed93c2b7e12829a3","12-15","Tuesday"
"26f6a51c47804d28779fa6277b48497c113fe721","18-21","Tuesday"
"d20c32f6b75b4d09c537d6902fae4c1be2e714be","18-21","Tuesday"
"e749d2de004cfd6ac17939c4fa1346e79e5e9ea1","18-21","Tuesday"
"defc68b2dc6fec1cff568c714aa6f7a360308d4c","18-21","Tuesday"
"43f5d1353592fe0fba15dc497775e9ddebf0ff88","18-21","Tuesday"
"21e31f60c29ec1df247952365b19f4d421dd10bc","18-21","Tuesday"
"9924e3e694cd51cba433512008f3566d7440b03f","21-00","Tuesday"
"43852d4efe32d9c56fff11749fa5a8eacd8d1a53","12-15","Wednesday"
"840c0d79e09533f7e786a5c496a9008363284da7","18-21","Wednesday"
"6aa30f2ad647ef5167205fabe3bebbee4594b6e3","18-21","Wednesday"
"fc0dd625b7ee3a99b445e0694d1e4dd186eb994b","09-12","Thursday"
"659d94f0ae89f47a7d4b95d6c19ab7f87bd3a60f","09-12","Thursday"
"642b4ee2a9602764a0e7e3a880ef9b9bbfe8fe9a","12-15","Thursday"
"966c2bce9f6e8d7d1ba9d0519332a7d74a8b17d1","15-18","Thursday"
"a1bd8719581f2ef1fb25aeaa89e3520e8bc81172","15-18","Thursday"
"06965e604cef4d6a932258a5cd357d164a809730","15-18","Thursday"
"08729eddbd7414b932a654763bf62c6221a0e397","18-21","Thursday"
"117e40490865f04aed38a18724fc88a8cf94aacc","18-21","Thursday"
"e27325afad440b5431306b3a599385a29526a350","21-00","Thursday"
"3813ed69c7774b359596972864bca53302ee6eda","21-00","Thursday"
"04515ef008852a8dd05cdca53f96a9d4fda034c1","21-00","Thursday"
"fa6ca5d5316a9bd759a702e1688a69b19e4e63bc","21-00","Thursday"
"7a5b6a39c948bc51d754898b0478ad319dfab43f","03-06","Friday"
"0631af86525ad98e90cdc0bf120df7192ea2e912","09-12","Friday"
"2e764fb0978fde33f59918416bd2732294c4bf23","09-12","Friday"
"626b7edcbeb1955bd9c387f03d73b1e7124150d0","12-15","Friday"
"4c0459d73ab53ded1538a8df737448b427114bf3","12-15","Friday"
"ed3df3d1574105f88fa5bcf78cd9b5cc8b535132","12-15","Friday"
"c4c4a1626932875dd3f9f75cc8d55e08dbb2db67","12-15","Friday"
"5128e57196a273f17450202f33472d60a12cec37","15-18","Friday"
"b4feb5c20d463162897b6a13a3c27f176c56fd99","15-18","Friday"
"e79895308a81ed2a6e163c95d69e2db0da5c4c12","15-18","Friday"
